iter	QueryRMSE	AverageGain:top=10	MAP:top=5	RecallAt:top=10	PrecisionAt:top=10
3730	0.1676151502	0.3324578956	0.2391986271	0.734152705	0.1220219237
3735	0.1676041215	0.3323828581	0.2391777833	0.7339970716	0.1219218736
3740	0.1675874804	0.3324704019	0.2394973876	0.7341713345	0.1220719487
3745	0.1675753353	0.3325704519	0.2394779334	0.7337266678	0.1220719487
3750	0.1675619505	0.3325954644	0.2395251793	0.7344571918	0.1222720487
3755	0.1675527146	0.3326830082	0.239649686	0.7350408169	0.1223720987
3760	0.1675428509	0.3327955644	0.2398911956	0.7351386102	0.1224721488
3765	0.1675305399	0.3329456395	0.2399620644	0.7356805478	0.1226722488
3770	0.1675207059	0.3330456895	0.2400846256	0.7363096502	0.1228223239
3775	0.1675084552	0.3330331833	0.2403903341	0.7363652336	0.1228723489
3780	0.1674971795	0.3329956645	0.2401457673	0.736231238	0.1227722988
3785	0.1674863367	0.3331957645	0.2402624924	0.737169207	0.1228223239
3790	0.1674723407	0.3333333333	0.2406960425	0.7364744151	0.1227722988
3795	0.1674606829	0.3333958646	0.2405971041	0.7365369464	0.1228223239
3800	0.1674499695	0.3333458396	0.2406638041	0.7368496027	0.1228723489
3805	0.1674374425	0.3333458396	0.2408255517	0.7373165029	0.1228723489
3810	0.1674295942	0.3334208771	0.2409756267	0.7373790341	0.1229223739
3815	0.1674185533	0.3333583458	0.2411965705	0.7372609195	0.1228223239
3820	0.1674079921	0.3333583458	0.2410431605	0.7374832529	0.1229223739
3825	0.1673970893	0.3334583959	0.2410073092	0.7374569239	0.1228723489
3830	0.1673869453	0.3333958646	0.2409376911	0.7371400989	0.1228223239
3835	0.1673733362	0.3335209271	0.2409293536	0.7373068489	0.1228723489
3840	0.1673596563	0.3336459897	0.2409326886	0.7378487865	0.1230224239
3845	0.1673498046	0.3337335334	0.2410756767	0.7376701258	0.1230224239
3850	0.1673398127	0.333808571	0.2414850481	0.7381008967	0.1231224739
3855	0.1673265254	0.3337710522	0.2417421211	0.7378646675	0.1229723989
3860	0.1673156948	0.3338711022	0.2415397977	0.7378869008	0.1230724489
3865	0.1673059103	0.3339961647	0.2415303485	0.7385955885	0.123272549
3870	0.1672972649	0.3340461898	0.2417425379	0.7386414448	0.123322574
3875	0.1672864325	0.3339961647	0.2418050692	0.7386414448	0.123322574
3880	0.1672749168	0.3338836085	0.241939303	0.7383889376	0.123222524
3885	0.1672653082	0.3338210772	0.2417200267	0.7383222375	0.123222524
3890	0.1672551562	0.333858596	0.2419040076	0.7381554875	0.1231724989
3895	0.1672421337	0.3339961647	0.242139681	0.7387974752	0.123272549
3900	0.1672300177	0.3341837585	0.2421501028	0.7396461138	0.1236227241
3905	0.1672183974	0.3342087711	0.2422368129	0.7397294888	0.123572699
3910	0.1672082192	0.3342087711	0.2421548274	0.7398295388	0.1236227241
3915	0.167197606	0.3343713523	0.2422073537	0.7402255702	0.1237727991
3920	0.1671866739	0.3343963648	0.2420651993	0.7403381264	0.1238728491
3925	0.1671742125	0.3345089211	0.2425612806	0.7409217516	0.1239728991
3930	0.167163178	0.3346589962	0.242213051	0.7404929658	0.1239728991
3935	0.1671493335	0.3346589962	0.242289617	0.7403589702	0.1238728491
3940	0.167141138	0.3346715024	0.2424123173	0.7402964389	0.1238228241
3945	0.1671317468	0.3347715524	0.2422892002	0.7409592704	0.1239728991
3950	0.1671215789	0.3347465399	0.2426482686	0.7409592704	0.1239728991
3955	0.1671111852	0.3349341337	0.2426438219	0.7408252748	0.1238728491
3960	0.1671026851	0.3350091713	0.2424178756	0.740646614	0.1238728491
3965	0.167090427	0.33494664	0.2420810405	0.7412510829	0.1240729492
3970	0.1670776013	0.3349591462	0.2420139236	0.7412927704	0.1240729492
3975	0.1670666381	0.334996665	0.2420243455	0.7414970392	0.1241229742
3980	0.1670553325	0.334996665	0.2420892391	0.7416707372	0.1242230242
3985	0.1670461928	0.3349591462	0.2421884553	0.7417332685	0.1242230242
3990	0.1670328123	0.3349341337	0.2421578845	0.7417332685	0.1242230242
3995	0.1670205879	0.3352342838	0.2422204158	0.7421709873	0.1243730992
3999	0.1670133647	0.3351342338	0.2423033739	0.7416707372	0.1242730492
