iter	QueryRMSE	AverageGain:top=10	MAP:top=5	RecallAt:top=10	PrecisionAt:top=10
1870	0.1723699287	0.3124854094	0.2060171753	0.7011052247	0.1092155205
1875	0.1723544477	0.3125854594	0.2063335835	0.7009763724	0.1091154704
1880	0.1723402073	0.3124854094	0.2064594797	0.7004761222	0.1090654454
1885	0.1723256194	0.3126104719	0.2063110722	0.7010458516	0.1093655955
1890	0.172312822	0.3126730032	0.2066574954	0.7013340909	0.1094156205
1895	0.1723019811	0.3125854594	0.2066429048	0.7012241458	0.1093155705
1900	0.1722903942	0.3126354844	0.2066178923	0.7018661335	0.1094156205
1905	0.1722759903	0.3126604969	0.2073474237	0.702604598	0.1095656955
1910	0.1722579405	0.3126479907	0.2073536768	0.7017426285	0.1095656955
1915	0.1722453791	0.3126229782	0.2072300039	0.7014540227	0.1094656455
1920	0.1722271453	0.3126730032	0.2069006726	0.7011115896	0.1094156205
1925	0.1722111694	0.312810572	0.2071085543	0.701766679	0.1095656955
1930	0.1721987326	0.313010672	0.2073863321	0.7026004292	0.1097157706
1935	0.1721822643	0.3130481908	0.2076952365	0.7029074967	0.1098658456
1940	0.1721655534	0.3129731532	0.2075526652	0.7025573216	0.1097657956
1945	0.1721501444	0.3129731532	0.2078348897	0.7028092332	0.1097657956
1950	0.1721339052	0.3131357345	0.2081383747	0.7033549607	0.1098658456
1955	0.1721184708	0.3131857595	0.2081704741	0.7021005456	0.1096157206
1960	0.1721049721	0.3134984159	0.2084720138	0.7026915462	0.1099158706
1965	0.1720906658	0.3134984159	0.2084147629	0.7022934305	0.1098158206
1970	0.1720772252	0.3136234784	0.2087832805	0.70284579	0.1099658956
1975	0.1720639494	0.3136609972	0.2087993997	0.7030917463	0.1101159707
1980	0.1720499564	0.3135984659	0.2084225446	0.7029964606	0.1100159207
1985	0.1720369424	0.3136735034	0.2085906842	0.7035685415	0.1101659957
1990	0.1720233092	0.3139111222	0.2090089489	0.7039558563	0.1102660457
1995	0.1720065677	0.3137860597	0.2092101606	0.7033565307	0.1102160207
1999	0.1719900433	0.3139236285	0.2094399978	0.7037734058	0.1104161208
