iter	RMSE	AverageGain:top=10	MAP:top=5	RecallAt:top=10	PrecisionAt:top=10
1880	0.1648181217	0.3512051641	0.2395878495	0.7356852733	0.123322574
1885	0.1647830839	0.3514407923	0.2397548774	0.7363512989	0.123472649
1890	0.1647563045	0.3517488506	0.2397006837	0.7366086391	0.123522674
1895	0.1647214025	0.3520577406	0.2401755044	0.7368087392	0.1237227741
1900	0.1646830645	0.3520271618	0.2400707298	0.7363934075	0.123522674
1905	0.1646437759	0.3520903951	0.2402680507	0.7370587022	0.1237727991
1910	0.1646132063	0.3518635031	0.2405201212	0.7366621506	0.1236227241
1915	0.1645893903	0.3520531782	0.2405909899	0.7372495655	0.1238228241
1920	0.1645550261	0.3523063296	0.2406929854	0.7379249032	0.1239228741
1925	0.1645136649	0.3522061803	0.2407708021	0.7363341773	0.1236227241
1930	0.1644786643	0.3521855052	0.2405331833	0.7353215497	0.123472649
1935	0.1644478519	0.3522244792	0.2409119838	0.7355814019	0.1236227241
1940	0.1644117685	0.3523753947	0.2412770274	0.7361318183	0.1238728491
1945	0.1643768798	0.3524315834	0.2412934245	0.7361179225	0.1238728491
1950	0.1643356546	0.3525578154	0.2419583403	0.7363114536	0.1236727491
1955	0.1642981624	0.3526533556	0.2417603246	0.7363614786	0.1237227741
1960	0.1642649171	0.3528187995	0.242363265	0.7368891414	0.1238728491
1965	0.1642341827	0.3528768168	0.24259338	0.7365622103	0.1238228241
1970	0.1641950935	0.3528903526	0.2426982936	0.7366994633	0.1237727991
1975	0.1641637557	0.352931466	0.2430704241	0.7367349969	0.1237227741
1980	0.1641296881	0.3532717957	0.2434774332	0.7366462801	0.1238228241
1985	0.1640867157	0.3534789298	0.2441519371	0.7376634554	0.1240229242
1990	0.1640382972	0.3535066492	0.2442240565	0.7368307158	0.1239728991
1995	0.1639943633	0.3536396058	0.2442831138	0.7373226284	0.1241229742
1999	0.1639612849	0.3536236919	0.2439129287	0.7370403805	0.1241729992
