iter	PairLogit	AverageGain:top=10	MAP:top=5	RecallAt:top=10	PrecisionAt:top=10
1875	0.5487580241	0.3077580457	0.1529257684	0.6611820656	0.09305744142
1880	0.5485992732	0.3079581457	0.153170752	0.6614113469	0.09315749144
1885	0.548412708	0.3079831582	0.1530672281	0.6613815701	0.09315749144
1890	0.5482786336	0.3080581958	0.1532395364	0.6617234077	0.09315749144
1895	0.5481451016	0.3080331833	0.1532631594	0.6613482201	0.09305744142
1900	0.5479801138	0.3083083208	0.1537645211	0.6615941764	0.09320751646
1905	0.5478321709	0.3082457896	0.1536853149	0.6615348519	0.09315749144
1910	0.5476892641	0.3084834084	0.1533790506	0.6614598144	0.09310746643
1915	0.5475412826	0.3084583959	0.1532951198	0.6614399326	0.09315749144
1920	0.5474060848	0.3086209772	0.1538006503	0.6624779516	0.09340761651
1925	0.5472526023	0.3086084709	0.1532213329	0.6623368096	0.09330756648
1930	0.5471208135	0.3087085209	0.1531471291	0.6624993909	0.09340761651
1935	0.5469874752	0.308808571	0.153751598	0.661878626	0.09325754147
1940	0.5468296928	0.3088836085	0.1543634317	0.662028701	0.09325754147
1945	0.546694185	0.3090336835	0.154529487	0.6626039887	0.09340761651
1950	0.5465552296	0.3091337335	0.1548686843	0.6628124262	0.09345764152
1955	0.5463825715	0.3090461898	0.1549886054	0.662654155	0.09340761651
1960	0.5462073955	0.3092337836	0.1546049414	0.6629578783	0.09345764152
1965	0.5460546878	0.3092963148	0.1546282864	0.6632487288	0.09355769154
1970	0.545881836	0.3093713523	0.1544802957	0.6630440811	0.09355769154
1975	0.5457550058	0.3095214274	0.1543930298	0.6627528515	0.09365774157
1980	0.5456122539	0.3094964149	0.1542235006	0.6628606977	0.09375779159
1985	0.5454723687	0.3094588961	0.1539195987	0.6624561123	0.09360771656
1990	0.5453144701	0.3096339837	0.1539839364	0.6630685522	0.09380781661
1995	0.5451712534	0.3099591462	0.1539672614	0.6632114808	0.09390786663
1999	0.5450618168	0.3100091713	0.1537671614	0.6637903416	0.09390786663
